,text,category,label
8819,order a pizza with sausage from domino's,takeaway_order,takeaway_order
8820,please order me lo mein and egg rolls from panda express now,takeaway_order,takeaway_order
8821,call and order pizza for delivery,takeaway_order,takeaway_order
8822,checkout subway food centre near me and order tandoori roti,takeaway_order,takeaway_order
8823,please order take from jason's deli,takeaway_order,takeaway_order
8824,can you direct me to the menu for the highest rated chinese carryout near me,takeaway_order,takeaway_order
8825,place an order for a pepperoni pizza at papa johns,takeaway_order,takeaway_order
8826,when i get home can you please order a pizza,takeaway_order,takeaway_order
8827,i want to order chinese takeout,takeaway_order,takeaway_order
8828,get me takeaway food,takeaway_order,takeaway_order
8829,order spaghetti from spaghetti warehouse to bring home,takeaway_order,takeaway_order
8830,macdonald shops,takeaway_order,takeaway_order
8831,place an order for a combo platter from china buffet,takeaway_order,takeaway_order
8832,can i order takeaway from spanish place,takeaway_order,takeaway_order
8833,confirm the order and send me the confirmation,takeaway_order,takeaway_order
8834,order me a large ham and olive pizza from dominos,takeaway_order,takeaway_order
8835,please order my favorite dish from my favorite restaurant,takeaway_order,takeaway_order
8836,i want to order a pizza from michael's pizza,takeaway_order,takeaway_order
8837,i want to eat two pita gyros please and some diet coke,takeaway_order,takeaway_order
8838,what are the offers in uber eats,takeaway_order,takeaway_order
8839,hi i want to order fried chick with white sauce,takeaway_order,takeaway_order
8840,order pizza from domino's,takeaway_order,takeaway_order
8841,hey order a side of hot wings with my previous order,takeaway_order,takeaway_order
8842,put an order in for two pizzas from dominoes,takeaway_order,takeaway_order
8843,order takeout from pizza restaurant,takeaway_order,takeaway_order
8844,order chinese from china spring wonton soup and a small beef and broccoli,takeaway_order,takeaway_order
8845,near pizza shops,takeaway_order,takeaway_order
8846,i am really craving for chinese food right now please let me order take out,takeaway_order,takeaway_order
8847,places to order takeaway food,takeaway_order,takeaway_order
8848,order me postmates of mcdonald,takeaway_order,takeaway_order
8849,can you order me takeout,takeaway_order,takeaway_order
8850,call the nearest thai restaurant with delivery,takeaway_order,takeaway_order
8851,pull up peking garden online,takeaway_order,takeaway_order
8852,order two pizzas from dominoes,takeaway_order,takeaway_order
8853,order takeout pizza from domino's for seven pm,takeaway_order,takeaway_order
8854,grubhub order,takeaway_order,takeaway_order
8855,i need to order some food from papa john's,takeaway_order,takeaway_order
8856,can i order takeaway dinner from byron's,takeaway_order,takeaway_order
8857,order takeout,takeaway_order,takeaway_order
8858,get me some food,takeaway_order,takeaway_order
8859,order a twelve piece honey mustard wing combo with seasonimg altnon the fries and a sprite as the drink,takeaway_order,takeaway_order
8860,is is taco o'clock yet,takeaway_order,takeaway_order
8861,i would like to order some takeout,takeaway_order,takeaway_order
8862,schedule pizza takeout for seven pm,takeaway_order,takeaway_order
8863,i would like to have a sushi can you order me a lunch,takeaway_order,takeaway_order
8864,i want to order some pizza,takeaway_order,takeaway_order
8865,find hotel order food name,takeaway_order,takeaway_order
8866,what is the best pizza near me that delivers,takeaway_order,takeaway_order
8867,please order me pizza and wings from papa johns now,takeaway_order,takeaway_order
8868,i need two pizzas stat,takeaway_order,takeaway_order
8869,find and order rasgulla of janta sweet home pvt ltd,takeaway_order,takeaway_order
8870,call the closest mexican restaurant,takeaway_order,takeaway_order
8871,it's time for junk food,takeaway_order,takeaway_order
8872,checkout domino centre near me and order cheese pizza,takeaway_order,takeaway_order
8873,get large pizza with pepperoni,takeaway_order,takeaway_order
8874,order the best priced general tofu in nyack,takeaway_order,takeaway_order
8875,order me chinese food,takeaway_order,takeaway_order
8876,order a meal from a nice restaurant,takeaway_order,takeaway_order
8877,open grubhub,takeaway_order,takeaway_order
