,text,label
8076,I tried to buy something online yesterday and got a message saying declined. I tried again today and got the same message. What's the problem?,declined_transfer
8077,I think I was double charged,transaction_charged_twice
8080,"How long does it typically take a transfer to go through?  I sent some money to a friend earlier today, and she really needs it.  It still is a pending transfer, even though I sent it a few hours ago.",transfer_not_received_by_recipient
8083,Is my card payment reverted?,reverted_card_payment?
8084,Can I get a disposable virtual card?,get_disposable_virtual_card
8086,I want to know the source of my funds.,verify_source_of_funds
8087,I think my transfer failed. What do I do now?,failed_transfer
8089,Can I get an update on my replacement card?,card_arrival
8090,The ATM wouldn't let me withdraw cash.,declined_cash_withdrawal
8091,What's the web address to unblock my pin?,pin_blocked
8093,"I attempted to top-up with my card this morning, but the transaction was unsuccessful. I received the card two days ago and was successful using it previously. Could you please help me?",top_up_failed
8097,Is a tracking number available for the card that was just sent?,card_arrival
8098,Can I purchase with cash or cheque?,top_up_by_cash_or_cheque
8099,The app is not able to realize that it is me.,unable_to_verify_identity
8100,"Card payment is still pending, why is that the case?",pending_card_payment
8101,I lost my card. Can you help me?,lost_or_stolen_card
8102,How many incorrect attempts cause card to be blocked?,pin_blocked
8103,Why did a transaction I made charge me $1?,extra_charge_on_statement
8104,Is there any reason why my card didn't work when I tried to top up?,top_up_failed
8105,Can I receive my card anywhere?,order_physical_card
8107,What do I do if my payment was reverted?,reverted_card_payment?
8108,I tried entering my passcode and it isn't working. Can you help?,passcode_forgotten
8109,How can I check on the delivery status of my card?,card_arrival
8110,I want to change my PIN - do I need to be in a bank?,change_pin
8115,"I haven't received my card yet, how long does it normally take?",card_delivery_estimate
8117,How do I access the virtual card?,getting_virtual_card
8120,How can I change my PIN even though I'm out of the country in Austria at the moment?,change_pin
8121,Does it cost to add money to my card?,top_up_by_card_charge
8122,"When I look at my statement there is an extra fee, that is for what?",extra_charge_on_statement
8124,Why do I see an extra fee on my statement?,extra_charge_on_statement
8128,How long do I wait for my PIN,get_physical_card
8130,What's the process to receive a second card?,getting_spare_card
8131,why wasn't a transfer to account approved,beneficiary_not_allowed
8132,how soon will my card arrive?,card_delivery_estimate
8135,The app won't identify me.,unable_to_verify_identity
8136,Do I get charged if I top up with my European bank card?,top_up_by_card_charge
8138,I would like to use this cheque to top up.  Can you tell me how to do that?,top_up_by_cash_or_cheque
8139,is there a way i can see source of money?,verify_source_of_funds
8140,Why can't I transfer to an account?,beneficiary_not_allowed
8141,"My PIN number was incorrect, and I can't access it.",pin_blocked
8144,Do I need to go to a physical bank to change my PIN?,change_pin
8146,How would my friend be able to send me money?,receiving_money
8148,Can you tell me where to find my top-up verification code?,verify_top_up
8149,I am just waiting for the transaction to be completed.,transfer_not_received_by_recipient
8152,"My marital status has change, I got to correct my name to reflect that.",edit_personal_details
8153,The $1.00 has still not been reverted as indicated in the previous email.,extra_charge_on_statement
8155,can i create my own pin right away,get_physical_card
8157,I am yet to receive my pin.,get_physical_card
8158,Why did I get a different card then requested?,visa_or_mastercard
8159,The app reverted my recent payment,reverted_card_payment?
8161,I have another card from the U.S. Will you be able to accept that one?,supported_cards_and_currencies
8162,Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal
8163,Tell me why there is a charge on my cash withdrawl.,cash_withdrawal_charge
8166,Why do you keep declining my payment?I tried several times with this card and it is just not working.,declined_card_payment
8167,I got a new card and can't find where to link it.,card_linking
8168,What is this extra €1 fee about?,extra_charge_on_statement
8170,Can you help me get a disposable virtual card?,get_disposable_virtual_card
8171,Can I top up my card with other cards?,supported_cards_and_currencies
8173,I require verification for my source of funds.,verify_source_of_funds
8175,I would really like a physical card.,order_physical_card
8176,why don't you accept american express for adding money to my account,supported_cards_and_currencies
8179,My top-up is not working. Why is that?,top_up_failed
8180,What is the significance of verifying the top-up?,verify_top_up
8184,Why has my transfer not arrived yet?,transfer_not_received_by_recipient
8185,I have used this account overseas recently. Has there been an increase in fees that I am unaware of?,transfer_fee_charged
8186,There are two of the same charges on my account.,transaction_charged_twice
8188,why do i need to verify the top up?,verify_top_up
8189,"I tried to get money out of the Notting Hill ATM earlier, but I wasn't able to get it to work. Is my card with issue? It's the first time I tried using it.",declined_cash_withdrawal
8190,Why hasn't my card arrived yet?,card_arrival
8191,I transferred some cash and it didn't arrive,transfer_not_received_by_recipient
8192,I see a reverted payment on my account. Why has this happened?,reverted_card_payment?
8193,What is the cost and time frame of getting a new card?,card_about_to_expire
8194,I would like to know how to work out where my funds came from?,verify_source_of_funds
8195,I need to know where my funds come from.,verify_source_of_funds
8198,What reasons would cause my card payment to be cancelled?,reverted_card_payment?
8199,The money has not yet been placed in recipients account.,transfer_not_received_by_recipient
8200,I would like to know where the funds are at.,verify_source_of_funds
8201,am afraid someone may have gained access to the info on my card.,compromised_card
8202,I need my card right away.,card_delivery_estimate
8203,Can I get a disposable card?  How many can I have?  How often can I use them?,disposable_card_limits
8205,Can I change my pin number at a cash machine?,change_pin
8207,What foreign exchange rate will I get on weekdays and on the weekends?,exchange_rate
8212,I need to know if you will accept my credit card.,supported_cards_and_currencies
8213,Why was I declined from getting cash?,declined_cash_withdrawal
8215,Is there a way I can check on the card on route to me?,card_arrival
8219,How do I get another card,getting_spare_card
8222,"Can my daughter also have a card issued in her name, but linked to my account?",getting_spare_card
8224,I need to transfer some money to a friend who is in urgent need of some fast cash. How long will it take before she can use that money?,transfer_not_received_by_recipient
